,0,tag
2,er conducted a stratified analysis and found that thrombocytopenia was significantly associated with ards in both the beijing cohort univariate analysis p  001 and the boston cohort univariate analysis p000,info
2,01 table s1  which has 851 ards and 1027 nonards patients recruited at massachusetts general hospital in boston usa 21  in the subgr,info
2,ut not in nonseptic shock subgroup p  095 and p  015 respectivelysome patients had already developed ards before icu admission and this subgroup caseswas usually mixed with those patients who were diagnosed,info
2, ards during the first 24 hours of icu admission together accounting for a total of 41 ards in the beijing cohort and 40 in the boston cohort 340 of 851 identified cases since the thrombocytop,info
2,hours of icu admission in these cohorts some patients developed thrombocytopenia before the onset of ards who were difficult to be distinguished within this subgroup ards and could interfere with the findin,info
2,g that thrombocytopenia was associated with development of ards we then performed a nested analysis on a clean subgroup patients by removing ards patients who were ,info
2,st 24 hours of icu admission and found that thrombocytopenia was still significantly associated with ards risk or  404 95 ci  1411159 p  0009 because of the small sample size of the beijing cohort we furthe,info
2,r conducted the sensitivity test in the boston cohort in 411 ards cases and 1027 nonards patients after removing ards patients who were ,info
2,nthe 60day mortality rate for all patients was 39 and the development of ards did not increase mortality risk table 1  among predisposing conditions for ards septic shock was ass,info
2, with increased mortality p  0014 but pancreatitis was associated with decreased mortality p  001 in ards patients  table 2  in contrast pneumonia p  0002 and external pulmonary injury p  0013 had higher mo,info
2,evealed that higher apache ii scores and older age were associated with increased mortality for both ards and nonards patients  table 2  thrombocytopenia was significantly associated with mortalityof ards p,info
2,high serum creatinine levels 20 mgl were associated with higher mortality in nonards p  0004 but not ards p  0997 patients there were no statistically significant differences between survivors and nonsurviv,info
2, usein multivariate analysis apache ii score was consistently associated with increased mortality in ards nonards and all patients table 3  thrombocytopenia was a mortality covariate for ards and all patien,info
2,al organ failure assessment score sofa thrombocytopenia remained associated with higher mortality in ards adjusted hazard ratio ahr  138 95 ci  107157 p  004and all patients ahr  130 95 ci  107157 p  0008 b,info
2,iate analyses identified apache ii score and thrombocytopenia as major risk factors for mortality in ards nonards and all patients  table 3  we also found similar results when thrombocytopenia was replaced ,info
2,of the sofa score data not shownwe further investigated the interaction between thrombocytopenia and ards on mortality of all patients by creating a combined covariate of the boston and beijing cohorts in b,info
2,th univariate  figure 1  and multivariate figure 2  analyses the combination of thrombocytopenia and ards had consistently higher patient mortalitytaking advantage of the size of the boston cohort we conduc,info
2,fied protocol originally implemented in the boston cohort 14  among atrisk icu patients 41 developed ards during icu admission and a majority of those patients 93 developed ards within the first 72 hours of,info
2, moreover the profiles of baseline physiologic variables and the major clinical risk factors between ards and atrisk nonards patients are similar to previous reports from chinese 22 23 andamerican 14 icusfu,info
